SKINS:true, PLAYER_CONTROL:false, REORDER_PLAYLIST:false, TITLE_TIME:true, SKIP_TRACK:false, PROGRESS:true, CLEAR_PLAYLIST:false, PROGRESS_BAR:false, VOLUME_CONTROL:true, REMOVE_TRACK:false, LIGHT:false, DARK:true, SHUFFLE_REPEAT:false, SHOW_COVER:false, OGG:true, MP3:false, SAVE_LOAD_PLAYLIST:false, BASE_FEATUREAMP:true, LOAD_FOLDER:false, QUEUE_TRACK:false, FILE_SUPPORT:true, PLAYER_BAR:true, MUTE:true, ID3_TITLE:true, PLAYLIST:false, 
Exception in thread "AWT-EventQueue-0" java.lang.OutOfMemoryError: Java heap space

 base_featureamp:trueplayer_bar:trueid3_title:trueprogress:trueskins:truefile_support:trueplayer_control:falsereorder_playlist:falsetitle_time:trueskip_track:falseclear_playlist:falseprogress_bar:falsevolume_control:trueremove_track:falselight:truedark:falseshuffle_repeat:falseshow_cover:falseogg:truemp3:truesave_load_playlist:falseload_folder:falsequeue_track:falsemute:trueplaylist:false
1 null
2 java.lang.AssertionError
	at org.junit.Assert.fail(Assert.java:86)
	at org.junit.Assert.assertTrue(Assert.java:41)
	at org.junit.Assert.assertTrue(Assert.java:52)
	at testset.AppGUITest.showtimeTest(AppGUITest.java:390)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(Unknown Source)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)
	at java.lang.reflect.Method.invoke(Unknown Source)
	at org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:50)
	at org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12)
	at org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:47)
	at org.junit.internal.runners.statements.InvokeMethod.evaluate(InvokeMethod.java:17)
	at org.junit.internal.runners.statements.RunBefores.evaluate(RunBefores.java:26)
	at org.junit.internal.runners.statements.RunAfters.evaluate(RunAfters.java:27)
	at org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:325)
	at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:78)
	at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:57)
	at org.junit.runners.ParentRunner$3.run(ParentRunner.java:290)
	at org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:71)
	at org.junit.runners.ParentRunner.runChildren(ParentRunner.java:288)
	at org.junit.runners.ParentRunner.access$000(ParentRunner.java:58)
	at org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:268)
	at org.junit.runners.ParentRunner.run(ParentRunner.java:363)
	at org.junit.runners.Suite.runChild(Suite.java:128)
	at org.junit.runners.Suite.runChild(Suite.java:27)
	at org.junit.runners.ParentRunner$3.run(ParentRunner.java:290)
	at org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:71)
	at org.junit.runners.ParentRunner.runChildren(ParentRunner.java:288)
	at org.junit.runners.ParentRunner.access$000(ParentRunner.java:58)
	at org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:268)
	at org.junit.runners.ParentRunner.run(ParentRunner.java:363)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:137)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:115)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:105)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:94)
	at experiment.MainTestFeatureAMP4___ToolsFeatureIDE.executeJunitTestCase(MainTestFeatureAMP4___ToolsFeatureIDE.java:107)
	at experiment.MainTestFeatureAMP4___ToolsFeatureIDE.expRun(MainTestFeatureAMP4___ToolsFeatureIDE.java:147)
	at experiment.MainTestFeatureAMP4___ToolsFeatureIDE.main(MainTestFeatureAMP4___ToolsFeatureIDE.java:153)

3 java.lang.AssertionError
4 null
5 showtimeTest(testset.AppGUITest)
6 class java.lang.AssertionError
7 showtimeTest(testset.AppGUITest)
Exception in thread "AWT-EventQueue-0" java.lang.OutOfMemoryError: Java heap space
cont: 49((( apos os testes))) base_featureamp:trueplayer_bar:trueid3_title:trueprogress:trueskins:truefile_support:trueplayer_control:falsereorder_playlist:falsetitle_time:trueskip_track:falseclear_playlist:falseprogress_bar:falsevolume_control:trueremove_track:falselight:truedark:falseshuffle_repeat:falseshow_cover:falseogg:truemp3:truesave_load_playlist:falseload_folder:falsequeue_track:falsemute:trueplaylist:false


 ----------------------- 


base_featureamp:trueplayer_bar:trueid3_title:trueprogress:trueskins:truefile_support:trueplayer_control:falsereorder_playlist:falsetitle_time:trueskip_track:falseclear_playlist:falseprogress_bar:falsevolume_control:trueremove_track:falselight:falsedark:trueshuffle_repeat:falseshow_cover:falseogg:falsemp3:truesave_load_playlist:falseload_folder:falsequeue_track:falsemute:trueplaylist:false


Configuration:
cont: 50((( apos os testes))) 
base_featureamp:trueplayer_bar:trueid3_title:trueprogress:trueskins:truefile_support:trueplayer_control:falsereorder_playlist:falsetitle_time:trueskip_track:falseclear_playlist:falseprogress_bar:falsevolume_control:trueremove_track:falselight:falsedark:trueshuffle_repeat:falseshow_cover:falseogg:falsemp3:truesave_load_playlist:falseload_folder:falsequeue_track:falsemute:trueplaylist:false


 ----------------------- 


Configuration:
base_featureamp:trueplayer_bar:trueid3_title:trueprogress:trueskins:truefile_support:trueplayer_control:truereorder_playlist:truetitle_time:trueskip_track:falseclear_playlist:falseprogress_bar:truevolume_control:falseremove_track:falselight:truedark:falseshuffle_repeat:trueshow_cover:trueogg:truemp3:falsesave_load_playlist:falseload_folder:truequeue_track:falsemute:falseplaylist:true

cont: 51((( apos os testes))) 
Configuration:
base_featureamp:trueplayer_bar:trueid3_title:trueprogress:trueskins:truefile_support:trueplayer_control:truereorder_playlist:truetitle_time:trueskip_track:falseclear_playlist:falseprogress_bar:truevolume_control:falseremove_track:falselight:truedark:falseshuffle_repeat:trueshow_cover:trueogg:truemp3:falsesave_load_playlist:falseload_folder:truequeue_track:falsemute:falseplaylist:true


 ----------------------- 


base_featureamp:trueplayer_bar:trueid3_title:trueprogress:trueskins:truefile_support:trueplayer_control:truereorder_playlist:truetitle_time:falseskip_track:falseclear_playlist:trueprogress_bar:truevolume_control:trueremove_track:truelight:truedark:falseshuffle_repeat:falseshow_cover:falseogg:falsemp3:truesave_load_playlist:falseload_folder:truequeue_track:falsemute:trueplaylist:true

Exception in thread "AWT-EventQueue-0" java.lang.OutOfMemoryError: Java heap space
cont: 52((( apos os testes))) 
base_featureamp:trueplayer_bar:trueid3_title:trueprogress:trueskins:truefile_support:trueplayer_control:truereorder_playlist:truetitle_time:falseskip_track:falseclear_playlist:trueprogress_bar:truevolume_control:trueremove_track:truelight:truedark:falseshuffle_repeat:falseshow_cover:falseogg:falsemp3:truesave_load_playlist:falseload_folder:truequeue_track:falsemute:trueplaylist:true


 ----------------------- 


base_featureamp:trueplayer_bar:trueid3_title:trueprogress:trueskins:truefile_support:trueplayer_control:falsereorder_playlist:falsetitle_time:falseskip_track:falseclear_playlist:falseprogress_bar:truevolume_control:trueremove_track:falselight:falsedark:trueshuffle_repeat:falseshow_cover:trueogg:truemp3:falsesave_load_playlist:falseload_folder:falsequeue_track:falsemute:falseplaylist:false

Configuration:
cont: 53((( apos os testes))) 
Configuration:
base_featureamp:trueplayer_bar:trueid3_title:trueprogress:trueskins:truefile_support:trueplayer_control:falsereorder_playlist:falsetitle_time:falseskip_track:falseclear_playlist:falseprogress_bar:truevolume_control:trueremove_track:falselight:falsedark:trueshuffle_repeat:falseshow_cover:trueogg:truemp3:falsesave_load_playlist:falseload_folder:falsequeue_track:falsemute:falseplaylist:false


 ----------------------- 


base_featureamp:trueplayer_bar:trueid3_title:trueprogress:trueskins:truefile_support:trueplayer_control:truereorder_playlist:truetitle_time:falseskip_track:falseclear_playlist:falseprogress_bar:truevolume_control:trueremove_track:falselight:truedark:falseshuffle_repeat:falseshow_cover:trueogg:truemp3:falsesave_load_playlist:trueload_folder:truequeue_track:truemute:trueplaylist:true

cont: 54((( apos os testes))) 
Configuration:
base_featureamp:trueplayer_bar:trueid3_title:trueprogress:trueskins:truefile_support:trueplayer_control:truereorder_playlist:truetitle_time:falseskip_track:falseclear_playlist:falseprogress_bar:truevolume_control:trueremove_track:falselight:truedark:falseshuffle_repeat:falseshow_cover:trueogg:truemp3:falsesave_load_playlist:trueload_folder:truequeue_track:truemute:trueplaylist:true


 ----------------------- 


base_featureamp:trueplayer_bar:trueid3_title:trueprogress:trueskins:truefile_support:trueplayer_control:falsereorder_playlist:falsetitle_time:trueskip_track:falseclear_playlist:falseprogress_bar:falsevolume_control:trueremove_track:falselight:truedark:falseshuffle_repeat:falseshow_cover:falseogg:truemp3:truesave_load_playlist:falseload_folder:falsequeue_track:falsemute:falseplaylist:false

Exception in thread "AWT-EventQueue-0" java.lang.OutOfMemoryError: Java heap space

 base_featureamp:trueplayer_bar:trueid3_title:trueprogress:trueskins:truefile_support:trueplayer_control:falsereorder_playlist:falsetitle_time:trueskip_track:falseclear_playlist:falseprogress_bar:falsevolume_control:trueremove_track:falselight:truedark:falseshuffle_repeat:falseshow_cover:falseogg:truemp3:truesave_load_playlist:falseload_folder:falsequeue_track:falsemute:falseplaylist:false
1 null
2 java.lang.AssertionError
	at org.junit.Assert.fail(Assert.java:86)
	at org.junit.Assert.assertTrue(Assert.java:41)
	at org.junit.Assert.assertTrue(Assert.java:52)
	at testset.AppGUITest.showtimeTest(AppGUITest.java:390)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(Unknown Source)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)
	at java.lang.reflect.Method.invoke(Unknown Source)
	at org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:50)
	at org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12)
	at org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:47)
	at org.junit.internal.runners.statements.InvokeMethod.evaluate(InvokeMethod.java:17)
	at org.junit.internal.runners.statements.RunBefores.evaluate(RunBefores.java:26)
	at org.junit.internal.runners.statements.RunAfters.evaluate(RunAfters.java:27)
	at org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:325)
	at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:78)
	at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:57)
	at org.junit.runners.ParentRunner$3.run(ParentRunner.java:290)
	at org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:71)
	at org.junit.runners.ParentRunner.runChildren(ParentRunner.java:288)
	at org.junit.runners.ParentRunner.access$000(ParentRunner.java:58)
	at org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:268)
	at org.junit.runners.ParentRunner.run(ParentRunner.java:363)
	at org.junit.runners.Suite.runChild(Suite.java:128)
	at org.junit.runners.Suite.runChild(Suite.java:27)
	at org.junit.runners.ParentRunner$3.run(ParentRunner.java:290)
	at org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:71)
	at org.junit.runners.ParentRunner.runChildren(ParentRunner.java:288)
	at org.junit.runners.ParentRunner.access$000(ParentRunner.java:58)
	at org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:268)
	at org.junit.runners.ParentRunner.run(ParentRunner.java:363)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:137)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:115)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:105)
	at org.junit.runner.JUnitCore.run(JUnitCore.java:94)
	at experiment.MainTestFeatureAMP4___ToolsFeatureIDE.executeJunitTestCase(MainTestFeatureAMP4___ToolsFeatureIDE.java:107)
	at experiment.MainTestFeatureAMP4___ToolsFeatureIDE.expRun(MainTestFeatureAMP4___ToolsFeatureIDE.java:147)
	at experiment.MainTestFeatureAMP4___ToolsFeatureIDE.main(MainTestFeatureAMP4___ToolsFeatureIDE.java:153)

3 java.lang.AssertionError
4 null
5 showtimeTest(testset.AppGUITest)
6 class java.lang.AssertionError
7 showtimeTest(testset.AppGUITest)
Exception in thread "AWT-EventQueue-0" java.lang.OutOfMemoryError: Java heap space
cont: 55((( apos os testes))) base_featureamp:trueplayer_bar:trueid3_title:trueprogress:trueskins:truefile_support:trueplayer_control:falsereorder_playlist:falsetitle_time:trueskip_track:falseclear_playlist:falseprogress_bar:falsevolume_control:trueremove_track:falselight:truedark:falseshuffle_repeat:falseshow_cover:falseogg:truemp3:truesave_load_playlist:falseload_folder:falsequeue_track:falsemute:falseplaylist:false


 ----------------------- 


base_featureamp:trueplayer_bar:trueid3_title:trueprogress:trueskins:truefile_support:trueplayer_control:truereorder_playlist:falsetitle_time:trueskip_track:falseclear_playlist:falseprogress_bar:truevolume_control:falseremove_track:truelight:falsedark:trueshuffle_repeat:trueshow_cover:trueogg:truemp3:truesave_load_playlist:trueload_folder:truequeue_track:falsemute:falseplaylist:true


Configuration:
base_featureamp:trueplayer_bar:trueid3_title:trueprogress:trueskins:truefile_support:trueplayer_control:truereorder_playlist:falsetitle_time:trueskip_track:falseclear_playlist:falseprogress_bar:truevolume_control:falseremove_track:truelight:falsedark:trueshuffle_repeat:trueshow_cover:trueogg:truemp3:truesave_load_playlist:trueload_folder:truequeue_track:falsemute:falseplaylist:truecont: 56((( apos os testes))) 



 ----------------------- 


Configuration:
base_featureamp:trueplayer_bar:trueid3_title:trueprogress:trueskins:truefile_support:trueplayer_control:truereorder_playlist:falsetitle_time:trueskip_track:trueclear_playlist:trueprogress_bar:truevolume_control:trueremove_track:truelight:falsedark:trueshuffle_repeat:trueshow_cover:trueogg:truemp3:truesave_load_playlist:trueload_folder:truequeue_track:falsemute:trueplaylist:true

cont: 57((( apos os testes))) 
base_featureamp:trueplayer_bar:trueid3_title:trueprogress:trueskins:truefile_support:trueplayer_control:truereorder_playlist:falsetitle_time:trueskip_track:trueclear_playlist:trueprogress_bar:truevolume_control:trueremove_track:truelight:falsedark:trueshuffle_repeat:trueshow_cover:trueogg:truemp3:truesave_load_playlist:trueload_folder:truequeue_track:falsemute:trueplaylist:true


 ----------------------- 


Configuration:
base_featureamp:trueplayer_bar:trueid3_title:trueprogress:trueskins:truefile_support:trueplayer_control:truereorder_playlist:truetitle_time:trueskip_track:trueclear_playlist:falseprogress_bar:truevolume_control:trueremove_track:falselight:truedark:falseshuffle_repeat:falseshow_cover:falseogg:truemp3:falsesave_load_playlist:falseload_folder:truequeue_track:falsemute:falseplaylist:true

base_featureamp:trueplayer_bar:trueid3_title:trueprogress:trueskins:truefile_support:trueplayer_control:truereorder_playlist:truetitle_time:trueskip_track:trueclear_playlist:falseprogress_bar:truevolume_control:trueremove_track:falselight:truedark:falseshuffle_repeat:falseshow_cover:falseogg:truemp3:falsesave_load_playlist:falseload_folder:truequeue_track:falsemute:falseplaylist:true


 ----------------------- 


cont: 58((( apos os testes))) 
Configuration:
base_featureamp:trueplayer_bar:trueid3_title:trueprogress:trueskins:truefile_support:trueplayer_control:falsereorder_playlist:falsetitle_time:falseskip_track:falseclear_playlist:falseprogress_bar:truevolume_control:trueremove_track:falselight:truedark:falseshuffle_repeat:falseshow_cover:trueogg:falsemp3:truesave_load_playlist:falseload_folder:falsequeue_track:falsemute:falseplaylist:false

Exception in thread "AWT-EventQueue-0" java.lang.OutOfMemoryError: Java heap space
cont: 59((( apos os testes))) 
base_featureamp:trueplayer_bar:trueid3_title:trueprogress:trueskins:truefile_support:trueplayer_control:falsereorder_playlist:falsetitle_time:falseskip_track:falseclear_playlist:falseprogress_bar:truevolume_control:trueremove_track:falselight:truedark:falseshuffle_repeat:falseshow_cover:trueogg:falsemp3:truesave_load_playlist:falseload_folder:falsequeue_track:falsemute:falseplaylist:false


 ----------------------- 


Configuration:
base_featureamp:trueplayer_bar:trueid3_title:trueprogress:trueskins:truefile_support:trueplayer_control:truereorder_playlist:falsetitle_time:falseskip_track:trueclear_playlist:trueprogress_bar:truevolume_control:falseremove_track:truelight:falsedark:trueshuffle_repeat:trueshow_cover:falseogg:truemp3:falsesave_load_playlist:falseload_folder:truequeue_track:truemute:falseplaylist:true

base_featureamp:trueplayer_bar:trueid3_title:trueprogress:trueskins:truefile_support:trueplayer_control:truereorder_playlist:falsetitle_time:falseskip_track:trueclear_playlist:trueprogress_bar:truevolume_control:falseremove_track:truelight:falsedark:trueshuffle_repeat:trueshow_cover:falseogg:truemp3:falsesave_load_playlist:falseload_folder:truequeue_track:truemute:falseplaylist:true


 ----------------------- 


base_featureamp:trueplayer_bar:trueid3_title:trueprogress:trueskins:truefile_support:trueplayer_control:falsereorder_playlist:falsetitle_time:trueskip_track:falseclear_playlist:falseprogress_bar:truevolume_control:trueremove_track:falselight:falsedark:trueshuffle_repeat:falseshow_cover:trueogg:falsemp3:truesave_load_playlist:falseload_folder:falsequeue_track:falsemute:trueplaylist:false

cont: 60((( apos os testes))) 
Configuration:
cont: 61((( apos os testes))) 
